fips,Ridge_Preds,ENet_Preds,RF_Preds,XGB_Preds,Preds_Combined,Poor_Ridge_RPR20,Poor_ENet_RPR20,Poor_RF_RPR20,Poor_XGB_RPR20,Poor_Combined_RPR20,Poor_Ensemble_RPR20,Poor_Ridge_RPR15,Poor_ENet_RPR15,Poor_RF_RPR15,Poor_XGB_RPR15,Poor_Combined_RPR15,Poor_Ridge_RPR10,Poor_ENet_RPR10,Poor_RF_RPR10,Poor_XGB_RPR10,Poor_Combined_RPR10,Poor_Ridge_RPR05,Poor_ENet_RPR05,Poor_RF_RPR05,Poor_XGB_RPR05,Poor_Combined_RPR05,Poor_Ensemble_RPR15,Poor_Ensemble_RPR10,Poor_Ensemble_RPR05,mFIPS,district,locality,ed,population,objectid
41202816,7.06985082,6.939236656,6.8249095,6.836363316,6.917590073,0.054347826,0.108695652,0.010869565,0.065217391,0.054347826,0.059782609,0.02173913,0.02173913,0,0,0.02173913,0.010869565,0.010869565,0,0,0,0,0,0,0,0,0.010869565,0.005434783,0,4202816,4,12,2816,401,194
41202817,7.080820517,6.991193169,6.769906116,6.858987246,6.925226762,0.04109589,0.068493151,0,0.082191781,0.04109589,0.047945205,0.01369863,0.02739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010273973,0,0,4202817,4,12,2817,332,198
41203303,6.720992936,6.723024105,6.773421456,6.676802964,6.723560365,0.243243243,0.216216216,0,0.297297297,0.22972973,0.189189189,0.108108108,0.108108108,0,0.108108108,0.054054054,0.040540541,0.040540541,0,0,0,0,0,0,0,0,0.081081081,0.02027027,0,4203303,4,12,3303,307,192
41203309,6.785136325,6.790910476,6.812500882,6.692364174,6.770227964,0.216,0.224,0.024,0.344,0.208,0.202,0.104,0.088,0,0.136,0.048,0.032,0.016,0,0.04,0,0,0,0,0,0,0.082,0.022,0,4203309,4,12,3309,605,174
41203313,6.981166664,6.906838905,6.903682976,6.825151898,6.904210111,0.086092715,0.125827815,0.013245033,0.178807947,0.099337748,0.100993377,0.039735099,0.052980132,0,0.039735099,0.026490066,0.01986755,0.026490066,0,0,0,0,0,0,0,0,0.033112583,0.011589404,0,4203313,4,12,3313,639,169
41203315,6.965978083,7.094129909,6.821831138,7.100910753,6.995712471,0.069306931,0.03960396,0.059405941,0.03960396,0.03960396,0.051980198,0.03960396,0.02970297,0.01980198,0.01980198,0.01980198,0.02970297,0,0,0,0,0,0,0,0,0,0.027227723,0.007425743,0,4203315,4,12,3315,406,208
41203318,6.671587223,6.601125499,6.332658145,6.543316398,6.537171816,0.186046512,0.255813953,1,0.441860465,0.395348837,0.470930233,0,0.046511628,0.372093023,0.11627907,0.023255814,0,0,0,0,0,0,0,0,0,0,0.13372093,0,0,4203318,4,12,3318,256,211
41203815,7.092575942,7.097178144,7.014660679,6.954385734,7.039700125,0.074074074,0.061728395,0,0.074074074,0.037037037,0.052469136,0.037037037,0.037037037,0,0.024691358,0.012345679,0.012345679,0.012345679,0,0,0,0,0,0,0,0,0.024691358,0.00617284,0,4203815,4,12,3815,332,204
41203816,6.656555005,6.64420015,6.708357183,6.7627254,6.692959434,0.323529412,0.352941176,0,0.205882353,0.245098039,0.220588235,0.137254902,0.147058824,0,0.068627451,0.068627451,0.029411765,0.029411765,0,0.009803922,0,0,0,0,0,0,0.088235294,0.017156863,0,4203816,4,12,3816,524,167
41203817,6.652310968,6.607147353,6.775827324,6.739011748,6.693574348,0.348837209,0.348837209,0.011627907,0.162790698,0.209302326,0.218023256,0.174418605,0.197674419,0,0.023255814,0.046511628,0.023255814,0.034883721,0,0,0,0,0,0,0,0,0.098837209,0.014534884,0,4203817,4,12,3817,400,196
41204303,7.058102816,6.707796428,6.676502264,6.521822114,6.741055906,0.092105263,0.289473684,0.039473684,0.460526316,0.184210526,0.220394737,0.026315789,0.144736842,0,0.197368421,0.078947368,0,0.026315789,0,0.105263158,0,0,0,0,0.026315789,0,0.092105263,0.032894737,0.006578947,4204303,4,12,4303,352,158
41204313,6.277919027,6.441154096,6.687479588,6.65592555,6.515619565,0.710843373,0.56626506,0.13253012,0.397590361,0.530120482,0.451807229,0.554216867,0.289156627,0,0.168674699,0.228915663,0.240963855,0.144578313,0,0.036144578,0.060240964,0.084337349,0.012048193,0,0,0,0.253012048,0.105421687,0.024096386,4204313,4,12,4313,366,180
41204315,6.848982385,6.982331498,6.861372785,6.932425346,6.906278003,0.107142857,0.071428571,0.071428571,0.071428571,0.071428571,0.080357143,0.071428571,0.035714286,0,0.035714286,0.035714286,0.035714286,0.035714286,0,0,0,0,0,0,0,0,0.035714286,0.017857143,0,4204315,4,12,4315,143,178
41204318,6.999612564,6.973389826,6.596672365,6.766191334,6.833966522,0.075268817,0.086021505,0.301075269,0.311827957,0.172043011,0.193548387,0.010752688,0.010752688,0.064516129,0.172043011,0.032258065,0,0,0,0.032258065,0,0,0,0,0,0,0.064516129,0.008064516,0,4204318,4,12,4318,408,210
41204815,6.827801125,6.843850245,6.82641495,6.902968943,6.850258816,0.125,0.125,0.017857143,0.017857143,0.071428571,0.071428571,0.089285714,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040178571,0,0,4204815,4,12,4815,231,203
41204816,7.097446732,6.958893696,6.786853493,6.7454685,6.897165605,0.066666667,0.122222222,0.011111111,0.288888889,0.088888889,0.122222222,0.033333333,0.033333333,0,0.088888889,0.033333333,0,0.011111111,0,0.011111111,0,0,0,0,0,0,0.038888889,0.005555556,0,4204816,4,12,4816,312,193
41205318,6.697715408,6.632771787,6.454362519,6.822635528,6.651871311,0.333333333,0.461538462,0.641025641,0.230769231,0.435897436,0.416666667,0.179487179,0.230769231,0.358974359,0.102564103,0.179487179,0.051282051,0.051282051,0,0.051282051,0,0,0,0,0,0,0.217948718,0.038461538,0,4205318,4,12,5318,156,209
41205815,7.316453678,7.102107588,6.9794338,6.982013141,7.095002051,0.00990099,0.02970297,0,0.128712871,0.01980198,0.042079208,0.00990099,0.00990099,0,0.059405941,0.00990099,0,0.00990099,0,0.00990099,0,0,0,0,0,0,0.01980198,0.004950495,0,4205815,4,12,5815,393,177
41205816,7.210145807,7.14031187,6.851414417,6.866042058,7.016978538,0.008333333,0.016666667,0,0.075,0.016666667,0.025,0,0,0,0.016666667,0,0,0,0,0,0,0,0,0,0,0,0.004166667,0,0,4205816,4,12,5816,567,175
41206815,6.74255142,6.640788508,6.736821258,6.769303391,6.722366144,0.301204819,0.337349398,0.036144578,0.204819277,0.265060241,0.219879518,0.13253012,0.192771084,0,0.012048193,0.036144578,0.012048193,0.024096386,0,0,0,0,0,0,0,0,0.084337349,0.009036145,0,4206815,4,12,6815,406,205
41206816,6.975210103,6.998184907,6.80502044,6.799933371,6.894587205,0.08490566,0.075471698,0.169811321,0.20754717,0.132075472,0.134433962,0.037735849,0.028301887,0.056603774,0.132075472,0.066037736,0,0,0,0.066037736,0,0,0,0,0,0,0.063679245,0.016509434,0,4206816,4,12,6816,482,199
41207816,6.62651434,6.647789873,6.55313187,6.594274689,6.605427693,0.470588235,0.411764706,0.294117647,0.235294118,0.411764706,0.352941176,0.117647059,0.117647059,0,0.176470588,0.117647059,0.058823529,0.058823529,0,0,0,0,0,0,0,0,0.102941176,0.029411765,0,4207816,4,12,7816,62,154
41208816,6.609896768,6.569391517,6.61115646,6.580845995,6.592822685,0.396226415,0.433962264,0.226415094,0.41509434,0.41509434,0.367924528,0.245283019,0.264150943,0,0.094339623,0.113207547,0.037735849,0.037735849,0,0,0,0,0,0,0,0,0.150943396,0.018867925,0,4208816,4,12,8816,323,185
41209816,6.737759101,6.664248427,6.703519635,6.621936395,6.681865889,0.205128205,0.282051282,0,0.307692308,0.153846154,0.198717949,0.128205128,0.128205128,0,0.076923077,0.102564103,0.051282051,0.076923077,0,0.025641026,0,0,0,0,0,0,0.083333333,0.038461538,0,4209816,4,12,9816,178,188
41210816,6.309307449,6.392806832,6.655697277,6.349406679,6.426804559,0.666666667,0.666666667,0.083333333,0.5,0.583333333,0.479166667,0.583333333,0.25,0,0.5,0.25,0.083333333,0.083333333,0,0.25,0.083333333,0,0,0,0,0,0.333333333,0.104166667,0,4210816,4,12,10816,53,187
41211816,6.339429877,6.374292868,6.577301419,6.541060879,6.458021261,0.714285714,0.619047619,0.095238095,0.380952381,0.523809524,0.452380952,0.238095238,0.238095238,0,0.19047619,0.142857143,0.142857143,0.095238095,0,0.047619048,0.047619048,0.047619048,0.047619048,0,0,0,0.166666667,0.071428571,0.023809524,4211816,4,12,11816,113,186
41212816,6.396761609,6.379727071,6.377385299,6.482732261,6.40915156,0.666666667,0.740740741,1,0.388888889,0.722222222,0.699074074,0.203703704,0.203703704,0.166666667,0.074074074,0.148148148,0.055555556,0.055555556,0,0,0,0,0,0,0,0,0.162037037,0.027777778,0,4212816,4,12,12816,339,220
51000101,6.836721975,6.774727073,6.899091005,6.909850597,6.855097662,0.156626506,0.180722892,0,0.048192771,0.060240964,0.096385542,0.048192771,0.060240964,0,0,0.024096386,0.024096386,0.024096386,0,0,0,0,0,0,0,0,0.027108434,0.012048193,0,5100101,5,10,101,271,135
51000102,7.063651926,7.047216837,7.041099788,7.126623475,7.069648007,0.042944785,0.042944785,0,0.018404908,0.024539877,0.02607362,0.006134969,0.006134969,0,0,0,0.006134969,0,0,0,0,0,0,0,0,0,0.003067485,0.001533742,0,5100102,5,10,102,550,132
51000103,6.955201745,6.949066484,7.029891401,7.006884153,6.985260946,0.098360656,0.081967213,0,0,0.016393443,0.045081967,0.032786885,0.032786885,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016393443,0,0,5100103,5,10,103,215,131
51000104,6.662421415,6.702938203,6.952621478,6.923923153,6.810476062,0.319148936,0.265957447,0,0.021276596,0.063829787,0.151595745,0.095744681,0.063829787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039893617,0,0,5100104,5,10,104,292,130
51000105,6.993595578,7.000477154,7.059115663,7.049357982,7.025636594,0.063218391,0.051724138,0,0.005747126,0.017241379,0.030172414,0.022988506,0.017241379,0,0,0.005747126,0.005747126,0.005747126,0,0,0,0,0,0,0,0,0.010057471,0.002873563,0,5100105,5,10,105,649,141
51000106,6.839489058,6.830594732,6.918814145,6.879143956,6.867010473,0.177631579,0.164473684,0,0.059210526,0.065789474,0.100328947,0.052631579,0.046052632,0,0.019736842,0.026315789,0.019736842,0.019736842,0,0,0,0,0,0,0,0,0.029605263,0.009868421,0,5100106,5,10,106,537,129
51000107,7.048653019,6.993085724,7.002059548,7.061331424,7.026282429,0.02173913,0.028985507,0,0.007246377,0.014492754,0.014492754,0.014492754,0.014492754,0,0,0,0.007246377,0.007246377,0,0,0,0,0,0,0,0,0.007246377,0.003623188,0,5100107,5,10,107,553,144
51000108,7.163493161,7.112566316,7.071592556,7.026657778,7.093577453,0.025641026,0.025641026,0,0.011396011,0.005698006,0.015669516,0,0.002849003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000712251,0,0,5100108,5,10,108,1341,146
51000109,7.228664803,7.143713151,7.044220889,7.071958872,7.122139429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100109,5,10,109,45,137
51000601,6.70539122,6.775672464,6.85653008,6.673554687,6.752787113,0.243243243,0.153153153,0,0.153153153,0.054054054,0.137387387,0.081081081,0.018018018,0,0.036036036,0.009009009,0.018018018,0.009009009,0,0.009009009,0,0,0,0,0,0,0.033783784,0.009009009,0,5100601,5,10,601,413,134
51000602,6.678671279,6.740346734,6.969275856,6.868337124,6.814157748,0.301075269,0.204301075,0,0.11827957,0.11827957,0.155913978,0.129032258,0.043010753,0,0.021505376,0.010752688,0.010752688,0.010752688,0,0,0.010752688,0.010752688,0.010752688,0,0,0,0.048387097,0.005376344,0.005376344,5100602,5,10,602,288,138
51000603,6.723173307,6.754857389,6.81340729,6.812541825,6.775994953,0.241071429,0.196428571,0.017857143,0.089285714,0.133928571,0.136160714,0.089285714,0.0625,0,0.017857143,0.017857143,0.017857143,0.017857143,0,0,0,0,0,0,0,0,0.042410714,0.008928571,0,5100603,5,10,603,363,139
51000604,7.062866721,6.98640768,7.02422892,6.938002917,7.002876559,0.05511811,0.078740157,0,0.05511811,0.039370079,0.047244094,0.007874016,0.007874016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003937008,0,0,5100604,5,10,604,434,140
51000801,6.767794735,6.845359793,7.016154778,7.238436729,6.966936509,0.212598425,0.11023622,0,0,0.023622047,0.080708661,0.05511811,0.047244094,0,0,0.007874016,0.023622047,0.023622047,0,0,0,0,0,0,0,0,0.025590551,0.011811024,0,5100801,5,10,801,389,133
51001105,6.952247229,6.893658702,6.847221273,6.694048582,6.846793946,0.05785124,0.082644628,0.008264463,0.297520661,0.090909091,0.111570248,0.008264463,0.016528926,0,0.140495868,0.016528926,0,0,0,0.066115702,0,0,0,0,0,0,0.041322314,0.016528926,0,5101105,5,10,1105,447,147
51001106,6.773099955,6.778410112,6.984150241,6.940576294,6.86905915,0.130434783,0.108695652,0,0.010869565,0.054347826,0.0625,0.076086957,0.065217391,0,0,0.02173913,0.02173913,0.02173913,0,0,0,0,0,0,0,0,0.035326087,0.010869565,0,5101106,5,10,1106,388,143
51001107,7.124354799,7.084156134,7.074812161,7.076260064,7.08989579,0.043478261,0.043478261,0,0,0,0.02173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5101107,5,10,1107,361,145
51001108,7.092410293,7.013166069,7.112012142,6.998338038,7.053981635,0.021505376,0.032258065,0,0.032258065,0,0.021505376,0,0,0,0.010752688,0,0,0,0,0,0,0,0,0,0,0,0.002688172,0,0,5101108,5,10,1108,354,142
51002105,6.837538264,6.914148861,6.791783982,6.744486988,6.821989524,0.120805369,0.073825503,0.006711409,0.194630872,0.093959732,0.098993289,0.026845638,0.020134228,0,0.087248322,0.020134228,0.013422819,0.013422819,0,0.020134228,0,0,0,0,0,0,0.033557047,0.011744966,0,5102105,5,10,2105,611,136
51002108,6.956545501,7.012134387,7.037701986,7.034485286,7.01021679,0.075471698,0.047169811,0,0.009433962,0.037735849,0.033018868,0.047169811,0.009433962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014150943,0,0,5102108,5,10,2108,377,128
51200201,25.12681805,16.18001131,6.311642796,5.53521067,13.28842071,0,0,0.830985915,0.971830986,0,0.450704225,0,0,0.450704225,0.943661972,0,0,0,0.014084507,0.85915493,0,0,0,0,0.704225352,0,0.348591549,0.218309859,0.176056338,5200201,5,12,201,105,2
51200202,6.741605056,6.708400192,6.572271558,6.605145288,6.656855523,0.233333333,0.233333333,0.45,0.466666667,0.333333333,0.345833333,0.083333333,0.083333333,0.083333333,0.166666667,0.083333333,0,0.016666667,0,0,0,0,0,0,0,0,0.104166667,0.004166667,0,5200202,5,12,202,153,92
51200203,6.489621111,6.581097099,6.49743034,6.698964699,6.566778312,0.566037736,0.5,0.594339623,0.179245283,0.528301887,0.45990566,0.349056604,0.188679245,0,0.018867925,0.08490566,0.028301887,0.018867925,0,0,0,0,0,0,0,0,0.139150943,0.011792453,0,5200203,5,12,203,238,93
51200204,7.103691788,6.986587697,6.883053812,6.898915684,6.968062245,0.05,0.075,0,0.075,0.05,0.05,0.041666667,0.041666667,0,0.008333333,0.008333333,0.008333333,0.008333333,0,0,0,0,0,0,0,0,0.022916667,0.004166667,0,5200204,5,12,204,578,121
51200205,6.57130409,6.507208397,6.656217329,6.721784026,6.614128461,0.433628319,0.513274336,0.17699115,0.292035398,0.407079646,0.353982301,0.221238938,0.274336283,0,0.115044248,0.132743363,0.07079646,0.088495575,0,0,0.008849558,0.008849558,0.008849558,0,0,0,0.152654867,0.039823009,0.004424779,5200205,5,12,205,408,96
51200206,6.570365517,6.750598131,6.768624643,6.772400752,6.715497261,0.443548387,0.298387097,0.129032258,0.362903226,0.314516129,0.308467742,0.282258065,0.153225806,0,0.209677419,0.14516129,0.080645161,0.040322581,0,0.016129032,0.040322581,0.024193548,0,0,0,0,0.161290323,0.034274194,0.006048387,5200206,5,12,206,326,83
51200207,6.451957121,6.427718516,6.174359433,6.373297887,6.35683324,0.624113475,0.645390071,0.929078014,0.716312057,0.773049645,0.728723404,0.304964539,0.326241135,0.808510638,0.489361702,0.496453901,0.028368794,0.035460993,0.191489362,0.078014184,0.070921986,0,0,0,0,0,0.482269504,0.083333333,0,5200207,5,12,207,443,100
51200208,6.289744721,6.630212821,6.858436243,6.873735543,6.663032332,0.770491803,0.278688525,0,0.054644809,0.245901639,0.275956284,0.453551913,0.114754098,0,0.005464481,0.06557377,0.213114754,0.027322404,0,0,0,0.032786885,0,0,0,0,0.143442623,0.06010929,0.008196721,5200208,5,12,208,680,105
51200209,6.968113794,7.151114283,7.098786766,7.224337657,7.110588125,0.058823529,0,0,0,0,0.014705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5200209,5,12,209,485,122
51200210,6.858970328,6.956876799,6.883017514,7.208398194,6.976815709,0.132911392,0.094936709,0.056962025,0.044303797,0.088607595,0.082278481,0.056962025,0.044303797,0,0.018987342,0.018987342,0.012658228,0.006329114,0,0,0,0,0,0,0,0,0.030063291,0.004746835,0,5200210,5,12,210,664,86
51200211,6.911131991,6.779318388,6.27999859,6.769401699,6.684962667,0.125,0.260416667,0.802083333,0.291666667,0.333333333,0.369791667,0,0.041666667,0.5,0.145833333,0.135416667,0,0,0.239583333,0.010416667,0,0,0,0,0,0,0.171875,0.0625,0,5200211,5,12,211,382,90
51200254,6.936541063,6.989272321,6.816503275,7.077547845,6.954966126,0.092105263,0.052631579,0.026315789,0,0.026315789,0.042763158,0.013157895,0.013157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006578947,0,0,5200254,5,12,254,270,82
51200702,6.457531801,6.521447485,6.694304136,6.737441316,6.602681185,0.4921875,0.4375,0.1796875,0.2578125,0.375,0.341796875,0.375,0.28125,0.0390625,0.1171875,0.1796875,0.140625,0.0859375,0,0,0.046875,0.03125,0.0078125,0,0,0,0.203125,0.056640625,0.009765625,5200702,5,12,702,537,120
51200710,6.617275815,6.626638548,6.524383188,6.55530979,6.580901835,0.363636364,0.354545455,0.463636364,0.409090909,0.4,0.397727273,0.181818182,0.145454545,0.081818182,0.236363636,0.136363636,0.036363636,0.036363636,0,0.063636364,0.018181818,0,0,0,0,0,0.161363636,0.034090909,0,5200710,5,12,710,610,88
51201202,6.644715216,6.640367032,6.794417121,6.782641147,6.715535129,0.295597484,0.308176101,0.088050314,0.27672956,0.245283019,0.242138365,0.176100629,0.176100629,0.006289308,0.157232704,0.106918239,0.062893082,0.062893082,0,0.044025157,0.025157233,0.012578616,0.012578616,0,0,0,0.128930818,0.04245283,0.006289308,5201202,5,12,1202,638,79
51201204,6.355246069,6.401018208,6.636561754,6.613738356,6.501641097,0.609195402,0.540229885,0.275862069,0.402298851,0.471264368,0.456896552,0.425287356,0.390804598,0.045977011,0.206896552,0.298850575,0.275862069,0.218390805,0,0,0.08045977,0.022988506,0.011494253,0,0,0,0.267241379,0.123563218,0.00862069,5201204,5,12,1204,339,81
51201205,6.452847283,6.56306211,6.546252173,6.474526159,6.509171931,0.601694915,0.516949153,0.43220339,0.576271186,0.56779661,0.531779661,0.398305085,0.228813559,0.194915254,0.398305085,0.245762712,0.118644068,0.059322034,0,0.050847458,0.016949153,0,0,0,0,0,0.305084746,0.05720339,0,5201205,5,12,1205,538,91
51201206,6.662731697,6.744869452,6.933076927,6.866844071,6.801880537,0.222222222,0.142857143,0,0.063492063,0.063492063,0.107142857,0.079365079,0.063492063,0,0.015873016,0.015873016,0.015873016,0,0,0,0,0,0,0,0,0,0.03968254,0.003968254,0,5201206,5,12,1206,243,97
51201207,6.462131242,6.359194622,6.008298719,6.356556959,6.296545385,0.625,0.736111111,0.958333333,0.861111111,0.875,0.795138889,0.305555556,0.375,0.888888889,0.416666667,0.625,0.013888889,0.111111111,0.708333333,0.027777778,0.041666667,0,0,0,0,0,0.496527778,0.215277778,0,5201207,5,12,1207,148,101
51201208,7.309734881,7.051965524,6.855854886,6.786098724,7.000913504,0.011363636,0.079545455,0,0.136363636,0.045454545,0.056818182,0,0.011363636,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0.008522727,0,0,5201208,5,12,1208,380,106
51201209,7.361849081,7.247901658,7.13101615,7.123043548,7.215952609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5201209,5,12,1209,261,123
51201210,6.976532468,7.054614318,6.858286812,6.981740117,6.967793429,0.075555556,0.035555556,0.106666667,0.133333333,0.062222222,0.087777778,0.031111111,0.013333333,0.017777778,0.071111111,0.017777778,0.004444444,0,0,0.022222222,0,0,0,0,0,0,0.033333333,0.006666667,0,5201210,5,12,1210,900,95
51201211,6.596966985,6.461155489,6.69302565,6.61105226,6.590550096,0.333333333,0.484848485,0.075757576,0.378787879,0.363636364,0.318181818,0.181818182,0.287878788,0,0.136363636,0.136363636,0.075757576,0.121212121,0,0,0,0,0,0,0,0,0.151515152,0.049242424,0,5201211,5,12,1211,369,118
51201254,6.754529498,6.78872375,7.025183887,6.855580825,6.85600449,0.173076923,0.153846154,0,0.028846154,0.038461538,0.088942308,0.048076923,0.019230769,0,0,0.019230769,0.019230769,0.009615385,0,0,0,0,0,0,0,0,0.016826923,0.007211538,0,5201254,5,12,1254,345,98
51201702,7.158978719,7.065942244,6.911590617,6.81814249,6.988663517,0.013333333,0.04,0,0.093333333,0.013333333,0.036666667,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003333333,0,0,5201702,5,12,1702,274,94
51201710,6.587174165,6.626158807,6.615006153,6.690777179,6.629779076,0.371212121,0.272727273,0.189393939,0.242424242,0.25,0.268939394,0.143939394,0.083333333,0,0.068181818,0.045454545,0.015151515,0.015151515,0,0.015151515,0,0,0,0,0,0,0.073863636,0.011363636,0,5201710,5,12,1710,474,110
51201752,6.375377663,6.617457899,6.402211477,6.648571397,6.510904609,0.657657658,0.468468468,0.612612613,0.513513514,0.567567568,0.563063063,0.531531532,0.234234234,0.522522523,0.252252252,0.414414414,0.234234234,0.009009009,0.144144144,0.036036036,0.018018018,0,0,0,0,0,0.385135135,0.105855856,0,5201752,5,12,1752,297,119
51202202,6.965890716,6.947859303,7.030588776,6.965677655,6.977504112,0.102040816,0.112244898,0,0.040816327,0.071428571,0.06377551,0.051020408,0.051020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025510204,0,0,5202202,5,12,2202,443,116
51202205,6.776473417,6.757179047,6.978435919,6.742012951,6.813525334,0.191780822,0.205479452,0,0.164383562,0.04109589,0.140410959,0.02739726,0.04109589,0,0.054794521,0.01369863,0.01369863,0.01369863,0,0,0,0,0,0,0,0,0.030821918,0.006849315,0,5202205,5,12,2205,312,113
51202207,6.781186371,6.660228202,6.486756943,6.519888537,6.612015013,0.089285714,0.241071429,0.669642857,0.625,0.285714286,0.40625,0.008928571,0.017857143,0.008928571,0.035714286,0.017857143,0,0.008928571,0,0.008928571,0,0,0,0,0,0,0.017857143,0.004464286,0,5202207,5,12,2207,233,102
51202208,7.281802526,7.331673884,7.193410722,7.266631305,7.268379609,0.015267176,0.007633588,0,0.007633588,0,0.007633588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5202208,5,12,2208,346,104
51202209,6.890366874,6.985203286,6.926122557,7.080034446,6.970431791,0.081300813,0.040650407,0,0.048780488,0.016260163,0.042682927,0.016260163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004065041,0,0,5202209,5,12,2209,372,124
51202211,6.629136152,6.526828857,6.3049103,6.618328252,6.51980089,0.340206186,0.474226804,0.855670103,0.360824742,0.463917526,0.507731959,0.103092784,0.226804124,0.515463918,0.144329897,0.175257732,0.041237113,0.041237113,0.030927835,0.020618557,0.020618557,0,0,0,0.010309278,0,0.24742268,0.033505155,0.00257732,5202211,5,12,2211,537,112
51202254,6.919593359,6.848728964,7.214487875,7.132194922,7.02875128,0.066037736,0.089622642,0,0.047169811,0.014150943,0.050707547,0.014150943,0.014150943,0,0.009433962,0.009433962,0,0,0,0,0,0,0,0,0,0,0.009433962,0,0,5202254,5,12,2254,841,99
51202710,6.595539483,6.688186102,6.411690108,6.553497468,6.56222829,0.345679012,0.209876543,0.790123457,0.432098765,0.444444444,0.444444444,0.172839506,0.12345679,0.271604938,0.222222222,0.160493827,0.061728395,0.037037037,0,0.098765432,0.024691358,0.012345679,0.012345679,0,0.012345679,0.012345679,0.197530864,0.049382716,0.009259259,5202710,5,12,2710,384,111
51202752,5.904758605,6.374343486,6.52248779,6.70444184,6.37650793,0.912280702,0.631578947,0.473684211,0.280701754,0.614035088,0.574561404,0.877192982,0.438596491,0.122807018,0.192982456,0.456140351,0.649122807,0.210526316,0,0.105263158,0.157894737,0.298245614,0,0,0.035087719,0.035087719,0.407894737,0.24122807,0.083333333,5202752,5,12,2752,277,80
51203202,6.784806343,6.75748277,6.791917262,6.812860223,6.786766649,0.229508197,0.229508197,0.032786885,0.163934426,0.114754098,0.163934426,0.06557377,0.06557377,0,0.049180328,0.016393443,0.016393443,0.016393443,0,0,0,0,0,0,0,0,0.045081967,0.008196721,0,5203202,5,12,3202,230,114
51203207,6.868596119,6.81516738,6.875792749,6.599127473,6.78967093,0.073170732,0.109756098,0,0.37804878,0.048780488,0.140243902,0,0,0,0.048780488,0,0,0,0,0,0,0,0,0,0,0,0.012195122,0,0,5203207,5,12,3207,244,103
51203209,7.08092843,7.184630936,6.956474482,6.995812779,7.054461657,0.008264463,0,0,0.033057851,0,0.010330579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5203209,5,12,3209,269,85
51203210,6.766896724,6.907493965,6.728020505,6.943637153,6.836512087,0.19379845,0.139534884,0.178294574,0.139534884,0.162790698,0.162790698,0.139534884,0.069767442,0.023255814,0.07751938,0.07751938,0.046511628,0.015503876,0,0.015503876,0.007751938,0,0,0,0,0,0.07751938,0.019379845,0,5203210,5,12,3210,441,109
51204202,6.644351119,6.703742559,6.657314901,6.612120337,6.654382229,0.317365269,0.25748503,0.179640719,0.365269461,0.269461078,0.27994012,0.131736527,0.089820359,0,0.209580838,0.083832335,0.035928144,0.017964072,0,0.065868263,0.017964072,0,0,0,0.011976048,0,0.107784431,0.02994012,0.002994012,5204202,5,12,4202,691,115
51204207,6.883683767,6.898082309,7.080611526,6.808701092,6.917769674,0.081339713,0.074162679,0,0.141148325,0.016746411,0.074162679,0.028708134,0.019138756,0,0.014354067,0.004784689,0.004784689,0.004784689,0,0,0,0,0,0,0,0,0.015550239,0.002392344,0,5204207,5,12,4207,1472,84
51204210,7.007233453,6.990629308,7.176035697,7.116091782,7.07249756,0.059090909,0.059090909,0,0.013636364,0.004545455,0.032954545,0.018181818,0.013636364,0,0,0,0.004545455,0,0,0,0,0,0,0,0,0,0.007954545,0.001136364,0,5204210,5,12,4210,884,108
51204710,6.318670766,6.364942972,6.330582519,6.391306855,6.351375778,0.733333333,0.661538462,0.784615385,0.712820513,0.733333333,0.723076923,0.507692308,0.441025641,0.482051282,0.369230769,0.456410256,0.220512821,0.138461538,0.051282051,0.046153846,0.092307692,0.015384615,0.005128205,0,0,0,0.45,0.114102564,0.005128205,5204710,5,12,4710,1161,125
51205210,6.983629449,7.002919555,7.07488704,6.945052424,7.001622117,0.05982906,0.051282051,0,0.068376068,0.017094017,0.044871795,0.034188034,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014957265,0,0,5205210,5,12,5210,516,107
61100101,7.09849367,7.104886174,7.283653106,7.206510049,7.17338575,0.018867925,0.018867925,0,0,0.009433962,0.009433962,0.009433962,0.009433962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004716981,0,0,6100101,6,11,101,363,65
